RT [min],m/z meas.,M meas.,Ions,MS/MS,Name,Molecular Formula,Annotations,AQ,Annotation Source,Boxplot,Flags,Include,blank,Avatar_F8,Avatar_F9,Avatar_F10,Avatar_F11,Desiree_F8,Desiree_F9,Desiree_F10,Desiree_F11,Seresta_F8,Seresta_F9,Seresta_F10,Seresta_F11
19.1,171.10055,170.09327,[M+H]+,TRUE,,,,,,986,[],TRUE,0,834,1096,0,962,1088,1226,952,1194,1000,1114,0,986
19.46,171.12076,170.11348,[M+H]+,FALSE,,C7H14N4O,"SmartFormula - mzdev: -0.0033 mSigma: Infinity, ",10000,,492,[],TRUE,0,504,0,704,0,492,502,770,514,502,0,434,426
16.38,171.13739,170.13012,[M+H]+,TRUE,,C10H18O2,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,1048,[],TRUE,924,1034,1104,888,1038,1048,998,1252,1056,1250,1216,1016,1568
10.02,171.13754,170.13026,[M+H]+,TRUE,,C10H18O2,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,678,[],TRUE,202,732,722,758,508,732,644,674,490,616,688,686,678
6.6,171.149,170.14172,[M+H]+,TRUE,,C9H18N2O,"SmartFormula - mzdev: -0.0002 mSigma: 7.42, ",20200,,620,[],TRUE,0,330,430,4008,650,494,620,2476,484,518,734,3408,666
12.29,171.17413,170.16685,[M+H]+,TRUE,,,,,,678,[],TRUE,0,596,890,740,566,908,756,798,504,422,728,678,476
19.73,172.09334,171.08607,[M+H]+,TRUE,,C8H13NO3,"SmartFormula - mzdev: -0.0035 mSigma: Infinity, ",10000,,1446,[],TRUE,1632,1904,1446,1994,1112,870,854,762,1336,1220,1716,1606,1766
19.57,172.1111,171.10382,[M+H]+,TRUE,,,,,,1024,[],TRUE,980,1106,948,1052,878,1296,1270,944,1006,1310,1024,946,1026
18.03,172.11164,171.10436,[M+H]+,FALSE,,,,,,454,[],TRUE,0,186,454,746,798,406,508,560,0,638,720,430,374
18.49,172.11164,171.10437,[M+H]+,TRUE,,,,,,380,[],TRUE,0,0,382,462,0,782,432,0,0,568,0,380,796
14.84,172.13259,171.12532,[M+H]+,TRUE,,C9H17NO2,"SmartFormula - mzdev: -0.0006 mSigma: 4.99, ",20200,,7520,[],TRUE,7694,7042,7790,7820,7946,7520,6998,7998,6746,7242,7722,7094,7008
12.99,172.13263,171.12536,[M+H]+,TRUE,,C9H17NO2,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,956,[],TRUE,956,944,922,1112,1144,1116,1398,856,892,1184,1016,850,924
13.95,172.1334,171.12613,[M+H]+,FALSE,,C9H17NO2,"SmartFormula - mzdev: 0.0002 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,464,564,714,456,0,0,0,272,694,0
19.56,172.16934,171.16206,[M+H]+,FALSE,,C10H21NO,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,624,[],TRUE,0,764,0,656,634,0,656,624,734,604,0,0,708
10.38,172.16947,171.16219,[M+H]+,TRUE,,C10H21NO,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,888,[],TRUE,0,692,1036,680,866,898,910,1328,850,740,888,906,1136
19.72,172.95672,171.94945,[M+H]+,FALSE,,,,,,314,[],TRUE,0,98,0,174,314,0,1064,648,0,512,410,578,394
0.75,172.97576,189.97886,"[M+H-H2O]+, [M+H]+",TRUE,,,,,,154,[],TRUE,3572,180,0,246,118,100,186,154,148,128,182,182,142
18.74,173.07752,172.07025,[M+H]+,TRUE,,C8H12O4,"SmartFormula - mzdev: -0.0033 mSigma: 25.75, ",10100,,2676,[],TRUE,2682,2730,2694,2510,2448,2626,2768,2696,2290,2354,2882,2676,2482
18.95,173.07829,172.07102,[M+H]+,TRUE,,C8H12O4,"SmartFormula - mzdev: -0.0024 mSigma: 8.39, ",20200,,2474,[],TRUE,0,2202,2706,2526,2716,2144,2302,2608,2474,2768,2444,2414,2554
0.82,173.07837,172.0711,[M+H]+,TRUE,,C8H12O4,"SmartFormula - mzdev: -0.0025 mSigma: 7.91, ",20200,,3286,[],TRUE,0,2892,3634,3632,3184,4012,2840,3470,2782,3824,2882,3286,4212
18.45,173.07837,172.07109,[M+H]+,TRUE,,,,,,2230,[],TRUE,0,2126,2082,2654,2230,1970,1962,2442,3000,2348,2694,2248,2136
7.9,173.07839,172.07111,[M+H]+,TRUE,,C8H12O4,"SmartFormula - mzdev: -0.0024 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,0,0,878,0,0,0,0,0,0
2.24,173.07841,172.07114,[M+H]+,TRUE,,C8H12O4,"SmartFormula - mzdev: -0.0024 mSigma: Infinity, ",20000,,384,[],TRUE,0,142,378,0,552,384,494,464,274,358,514,556,948
7.47,173.07841,172.07113,[M+H]+,TRUE,,C8H12O4,"SmartFormula - mzdev: -0.0024 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,170,800,0,0,0,0,0,0,0,0
13.02,173.07845,172.07117,[M+H]+,TRUE,,C8H12O4,"SmartFormula - mzdev: -0.0024 mSigma: 9.19, ",20200,,990,[],TRUE,0,1036,0,0,1002,1006,990,0,888,1038,942,1142,1192
11.54,173.07846,172.07119,[M+H]+,TRUE,,C8H12O4,"SmartFormula - mzdev: -0.0024 mSigma: Infinity, ",20000,,858,[],TRUE,0,904,1012,994,970,858,0,2124,0,812,0,1060,0
14.52,173.07846,172.07118,[M+H]+,TRUE,,C8H12O4,"SmartFormula - mzdev: -0.0024 mSigma: 7.85, ",20200,,1140,[],TRUE,0,1016,1006,1718,1158,1134,1114,1312,1180,1248,1140,1070,3458
19.21,173.07847,172.0712,[M+H]+,TRUE,,C8H12O4,"SmartFormula - mzdev: -0.0024 mSigma: 23.14, ",20100,,2312,[],TRUE,0,2228,2124,2406,2312,1884,2204,2386,2380,2772,2720,2438,2154
8.23,173.07851,172.07123,[M+H]+,TRUE,,C8H12O4,"SmartFormula - mzdev: -0.0023 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,452,0,0,712,0,716,0,0,0,0
0.16,173.07852,172.07124,[M+H]+,FALSE,,C8H12O4,"SmartFormula - mzdev: -0.0023 mSigma: Infinity, ",20000,,596,[],TRUE,658,376,562,650,732,534,696,590,568,596,662,570,972
5.62,173.07854,172.07126,[M+H]+,TRUE,,C8H12O4,"SmartFormula - mzdev: -0.0023 mSigma: Infinity, ",20000,,0,[],TRUE,0,260,0,0,0,174,0,0,454,276,746,0,0
6.82,173.07859,172.07131,[M+H]+,TRUE,,C8H12O4,"SmartFormula - mzdev: -0.0022 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,0,0,0,668,0,0,0,726,0
7.04,173.07861,172.07133,[M+H]+,TRUE,,C8H12O4,"SmartFormula - mzdev: -0.0022 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,236,0,0,0,0,0,770,0,0,0
6.15,173.07863,172.07136,[M+H]+,TRUE,,C8H12O4,"SmartFormula - mzdev: -0.0022 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,588,624,444,0,748,0,0,634,0,0
18.94,173.11056,172.10328,[M+H]+,FALSE,,C11H12N2,"SmartFormula - mzdev: 0.0032 mSigma: Infinity, ",10000,,0,[],TRUE,774,0,0,0,0,0,0,0,0,0,0,0,0
19.62,173.11378,172.10651,[M+H]+,FALSE,,C9H16O3,"SmartFormula - mzdev: -0.0034 mSigma: Infinity, ",10000,,736,[],TRUE,806,680,766,806,740,0,930,0,736,838,0,0,0
18.71,173.1168,172.10953,[M+H]+,FALSE,,C9H16O3,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,0,0,0,0,0,874,742,646,0
19.36,173.11683,172.10955,[M+H]+,FALSE,,C9H16O3,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,0,706,0,882,0,0,716,910,846
18.1,173.11693,172.10965,[M+H]+,FALSE,,C9H16O3,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,484,504,450,0,450,0,932,0,538,0
14.07,173.13239,172.12511,[M+H]+,FALSE,,C13H16,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,550,[],TRUE,0,574,562,506,668,482,518,786,390,778,610,550,434
14.58,173.13485,172.12757,[M+H]+,FALSE,,C13H16,"SmartFormula - mzdev: 0.0024 mSigma: Infinity, ",20000,,472,[],TRUE,436,476,742,452,472,594,368,166,390,544,484,420,628
9.59,173.15325,172.14598,[M+H]+,TRUE,,C10H20O2,"SmartFormula - mzdev: -0.0004 mSigma: 11.23, ",20200,,1198,[],TRUE,788,1368,1350,1288,1354,1004,1704,1066,1250,1198,1134,1160,1108
19.55,173.1535,172.14622,[M+H]+,TRUE,,C10H20O2,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,610,[],TRUE,0,0,610,860,668,696,534,358,688,854,0,822,0
10.72,173.15356,172.14628,[M+H]+,TRUE,,C10H20O2,"SmartFormula - mzdev: -0.0000 mSigma: Infinity, ",20000,,636,[],TRUE,0,640,532,718,898,714,516,526,566,548,636,782,716
19.17,173.1544,172.14712,[M+H]+,TRUE,,C10H20O2,"SmartFormula - mzdev: 0.0008 mSigma: Infinity, ",20000,,760,[],TRUE,784,0,956,792,450,624,958,860,494,760,0,920,0
18.91,173.15546,172.14819,[M+H]+,FALSE,,C10H20O2,"SmartFormula - mzdev: 0.0019 mSigma: Infinity, ",20000,,542,[],TRUE,774,0,542,560,0,810,404,900,446,718,0,734,0
19.34,173.16049,172.15321,[M+H]+,TRUE,,C9H20N2O,"SmartFormula - mzdev: -0.0044 mSigma: Infinity, ",10000,,0,[],TRUE,0,954,0,0,962,862,0,0,0,966,1000,0,0
19.57,173.16317,172.15589,[M+H]+,TRUE,,C9H20N2O,"SmartFormula - mzdev: -0.0017 mSigma: Infinity, ",20000,,1074,[],TRUE,1148,0,1304,1074,1022,1336,1388,0,1216,1104,0,1044,1066
8.42,173.16437,172.15709,[M+H]+,TRUE,,C9H20N2O,"SmartFormula - mzdev: -0.0006 mSigma: 6.92, ",20200,,1552,[],TRUE,1794,1472,1746,1946,1440,1552,2320,1730,1480,1352,1376,1632,1186
19.27,173.16448,344.31441,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,0,0,0,916,0,0,0,0,1098,0,0,960,0
18.44,173.16469,172.15742,[M+H]+,FALSE,,C9H20N2O,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,458,[],TRUE,0,0,448,520,458,532,724,602,420,622,0,0,750
18.74,173.16483,172.15756,[M+H]+,FALSE,,C9H20N2O,"SmartFormula - mzdev: -0.0000 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,862,0,0,908,480,0,834,586,0,0
0.25,173.961,172.95372,[M+H]+,FALSE,,,,,,710,[],TRUE,834,754,862,728,970,666,580,420,710,698,748,522,624
0.2,174.03374,173.02646,[M+H]+,FALSE,,C8H3N3O2,"SmartFormula - mzdev: 0.0040 mSigma: 6.59, ",10200,,3278,[],TRUE,1896,2956,2898,3262,3322,3244,2974,3630,3840,3278,3462,3858,3740
19.83,174.95597,173.94869,[M+H]+,TRUE,,,,,,1154,[],TRUE,1354,1130,1154,1438,1140,1138,1136,1236,1146,1042,1424,1378,1496
10.58,174.99166,173.98438,[M+H]+,TRUE,,,,,,1930,[],TRUE,1748,2148,1790,1930,1886,1810,1914,1808,2152,2020,2092,2024,2100
17.8,175.01524,174.00796,[M+H]+,FALSE,,C8H2N2O3,"SmartFormula - mzdev: 0.0014 mSigma: Infinity, ",20000,,738,[],TRUE,0,846,488,738,850,788,554,1090,544,798,580,694,786
17.55,175.12973,174.12245,[M+H]+,FALSE,,,,,,0,[],TRUE,790,0,0,0,0,0,0,0,728,0,0,0,0
19.42,175.13217,174.12489,[M+H]+,TRUE,,,,,,1466,[],TRUE,1480,1610,1420,1250,1638,1494,1454,1296,1406,1352,1906,1508,1466
6.8,175.13236,174.12508,[M+H]+,TRUE,,C9H18O3,"SmartFormula - mzdev: -0.0006 mSigma: 26.24, ",20100,,1178,[],TRUE,1098,1276,1258,1082,1250,1274,1302,1180,1070,844,1044,1178,1000
5.73,175.13245,174.12517,[M+H]+,TRUE,,C9H18O3,"SmartFormula - mzdev: -0.0008 mSigma: 8.49, ",20200,,1070,[],TRUE,866,824,1256,1430,926,1534,1388,1016,1078,1346,1070,966,1004
19.65,175.13255,174.12528,[M+H]+,TRUE,,,,,,1268,[],TRUE,0,1268,1246,1710,1296,1370,1234,1280,0,1218,1314,0,1408
11.8,175.13258,174.1253,[M+H]+,TRUE,,C9H18O3,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,650,[],TRUE,0,912,510,556,0,744,572,510,656,750,792,656,650
19.14,175.13276,174.12548,[M+H]+,TRUE,,,,,,1252,[],TRUE,0,1230,1348,1120,1286,1384,1302,1520,1252,0,0,1078,1356
0.27,175.97634,349.93813,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,1148,0,0,874,1080,820,0,0,0,0,0,0,0
0.27,175.97663,174.96936,[M+H]+,TRUE,,,,,,812,[],TRUE,0,1076,810,1184,1114,880,656,664,742,748,868,866,812
19.83,176.95227,175.945,[M+H]+,TRUE,,,,,,998,[],TRUE,744,1094,892,1288,1094,1288,804,998,942,956,1206,1128,988
19.32,176.95964,175.95237,[M+H]+,FALSE,,,,,,132,[],TRUE,0,0,72,132,0,0,720,0,468,238,354,340,214
18.59,176.96195,175.95467,[M+H]+,FALSE,,,,,,332,[],TRUE,0,0,338,156,394,536,790,500,414,294,306,308,332
2.69,176.96865,175.96138,[M+H]+,TRUE,,,,,,1084,[],TRUE,1076,1076,1198,1134,1182,1058,0,0,1084,1270,1046,1084,1434
1.71,176.97171,175.96443,[M+H]+,TRUE,,,,,,1258,[],TRUE,0,1162,1206,1642,1062,1202,1264,1184,1272,1334,1478,1258,1284
2.18,176.97171,175.96443,[M+H]+,TRUE,,,,,,1216,[],TRUE,1074,0,1216,1100,1182,1342,1552,1142,1150,1366,1318,1416,1984
1.36,176.97172,175.96445,[M+H]+,TRUE,,,,,,1182,[],TRUE,1058,1362,1182,1230,1118,1206,1170,1182,1082,1458,1288,1600,1130
1.03,176.97173,175.96445,[M+H]+,TRUE,,,,,,1228,[],TRUE,890,0,1714,1448,1228,1184,1128,1280,1306,1656,1228,1232,1068
0.78,176.97176,175.96449,[M+H]+,TRUE,,,,,,1740,[],TRUE,970,1498,1578,2060,1726,1676,1986,2318,2002,1852,2290,1440,1740
0.06,176.97183,175.96456,[M+H]+,TRUE,,,,,,2030,[],TRUE,1192,1866,1436,2478,2666,2136,1380,2094,1724,2030,2406,2094,1976
0.26,176.98421,175.97693,[M+H]+,FALSE,,,,,,690,[],TRUE,716,696,710,868,774,708,508,418,596,634,686,432,690
10.58,176.98948,175.9822,[M+H]+,TRUE,,,,,,690,[],TRUE,0,832,1050,674,574,594,794,736,678,842,690,740,496
0.18,177.0338,176.02652,[M+H]+,FALSE,,C13H4O,"SmartFormula - mzdev: 0.0003 mSigma: Infinity, ",20000,,1380,[],TRUE,576,922,1494,1266,1174,1302,1380,1448,1486,1450,1266,1746,1446
9.94,177.05412,176.04684,[M+H]+,TRUE,,C10H8O3,"SmartFormula - mzdev: -0.0001 mSigma: 12.15, ",20200,,62842,[],TRUE,3592,48226,63962,67628,68186,62842,61356,87764,57890,63308,56696,90116,57802
9.94,177.07022,176.06294,[M+H]+,FALSE,,C14H8,"SmartFormula - mzdev: 0.0003 mSigma: Infinity, ",20000,,1590,[],TRUE,0,1110,1748,2014,1850,1536,1762,2834,1324,1590,1196,2302,1320
15.71,177.11109,176.10381,[M+H]+,FALSE,,C8H16O4,"SmartFormula - mzdev: -0.0010 mSigma: Infinity, ",20000,,110,[],TRUE,148,972,0,0,110,352,0,80,238,0,170,72,112
19.27,177.11132,176.10404,[M+H]+,FALSE,,,,,,282,[],TRUE,0,224,160,160,422,464,410,422,218,310,1406,0,282
14.23,177.1119,176.10463,[M+H]+,TRUE,,,,,,612,[],TRUE,0,352,564,534,384,738,612,680,920,782,798,596,614
6.13,177.1119,176.10462,[M+H]+,TRUE,,,,,,94,[],TRUE,94,2998,0,150,0,1750,0,0,150,2622,0,0,172
13.3,177.11204,176.10477,[M+H]+,TRUE,,,,,,1228,[],TRUE,0,1204,1112,1434,1014,1228,1174,1282,1360,1518,1558,1314,1076
6.04,177.11221,352.20987,[M+H+H]2+,TRUE,,,,,,84,[],TRUE,66,2940,0,0,184,0,84,0,126,3836,240,124,0
6.34,177.11222,176.10495,[M+H]+,TRUE,,,,,,0,[],TRUE,0,1508,0,0,0,0,0,0,0,0,0,0,0
6.34,177.11243,352.2103,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,186,0,772,0,0,774,106,0,242,2646,0,0,0
5.71,177.11248,352.2104,[M+H+H]2+,TRUE,,C17H28N4O4,"SmartFormula - mzdev: -0.0003 mSigma: 16.18, ",20100,,146,[],TRUE,90,1534,0,146,0,626,0,0,154,1426,308,0,198
5.87,177.11267,352.21079,[M+H+H]2+,TRUE,,,,,,124,[],TRUE,0,1658,0,124,158,1624,0,190,0,2774,176,50,120
6.41,177.12678,176.1195,[M+H]+,TRUE,,,,,,1430,[],TRUE,3612,1062,1464,1166,1162,1430,1616,1214,1282,1478,1904,1394,1496
7.19,177.13968,176.13241,[M+H]+,TRUE,,C11H16N2,"SmartFormula - mzdev: 0.0015 mSigma: 21.96, ",20100,,1330,[],TRUE,1330,1466,1268,1188,1446,1108,1324,2192,1428,1132,1486,1692,1310
19.34,177.14017,176.13289,[M+H]+,TRUE,,C11H16N2,"SmartFormula - mzdev: 0.0015 mSigma: Infinity, ",20000,,534,[],TRUE,0,550,560,696,0,534,0,536,464,784,734,0,0
19.64,177.14043,176.13315,[M+H]+,FALSE,,C11H16N2,"SmartFormula - mzdev: 0.0018 mSigma: Infinity, ",20000,,508,[],TRUE,0,694,522,0,712,508,656,696,376,0,0,0,898
0.2,177.99224,176.98496,[M+H]+,FALSE,,,,,,2776,[],TRUE,1670,2330,2486,2526,2430,2840,2680,3170,2998,2776,3024,3090,3170
7.64,178.09939,177.09211,[M+H]+,TRUE,,C9H11N3O,"SmartFormula - mzdev: 0.0019 mSigma: 9.77, ",20200,,0,[],TRUE,0,0,0,0,1600,0,0,0,1392,0,0,0,1994
19.65,178.12172,177.11444,[M+H]+,TRUE,,C11H15NO,"SmartFormula - mzdev: -0.0012 mSigma: 11.88, ",20200,,1368,[],TRUE,1080,1312,1114,1252,1414,1378,1304,1360,1368,1450,1460,1484,1406
17.53,178.12246,177.11518,[M+H]+,FALSE,,C11H15NO,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,0,746,0,0,0,0,0,0,0
18.05,178.12247,177.11519,[M+H]+,FALSE,,C11H15NO,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,680,666,0,712,0,674,0,0,0,0
4.23,178.12251,177.11524,[M+H]+,TRUE,,C11H15NO,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,0,[],TRUE,0,440,346,446,0,838,442,0,0,448,0,0,0
17.85,178.12255,177.11528,[M+H]+,FALSE,,C11H15NO,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,606,0,0,0,0,0,0,656,776,0,0
16.6,178.12265,177.11537,[M+H]+,FALSE,,C11H15NO,"SmartFormula - mzdev: 0.0000 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,0,0,0,0,0,0,0,0,718
9.03,178.12271,177.11544,[M+H]+,TRUE,,C11H15NO,"SmartFormula - mzdev: 0.0001 mSigma: Infinity, ",20000,,0,[],TRUE,0,286,0,764,0,468,590,0,0,0,0,504,0
0.82,178.12283,177.11555,[M+H]+,TRUE,,C11H15NO,"SmartFormula - mzdev: 0.0002 mSigma: Infinity, ",20000,,564,[],TRUE,582,652,354,460,0,794,760,564,0,472,328,764,666
0.74,178.91901,177.91173,[M+H]+,FALSE,,,,,,0,[],TRUE,776,0,0,0,150,0,0,0,0,92,0,42,54
19.83,178.9588,177.95153,[M+H]+,FALSE,,,,,,720,[],TRUE,0,740,858,788,1304,632,602,690,720,640,926,1000,548
0.21,178.99937,177.9921,[M+H]+,FALSE,,C8H2O5,"SmartFormula - mzdev: 0.0019 mSigma: Infinity, ",20000,,1034,[],TRUE,714,1012,976,1034,976,1300,1214,1222,878,1052,782,1156,1214
19.8,179.97907,178.9718,[M+H]+,TRUE,,,,,,840,[],TRUE,796,862,840,958,724,752,798,944,568,662,1058,914,968
7.64,180.09764,179.09036,[M+H]+,FALSE,,C5H13N3O4,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,146,[],TRUE,214,122,160,0,742,146,0,176,732,0,84,0,982
14.59,181.08327,180.07599,[M+H]+,FALSE,,C10H12O3,"SmartFormula - mzdev: 0.0006 mSigma: 7.59, ",20200,,414,[],TRUE,702,404,288,560,428,338,344,546,0,414,504,744,280
14.85,181.08586,180.07858,[M+H]+,FALSE,,C10H12O3,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,462,[],TRUE,0,462,366,520,508,746,422,0,502,500,0,0,506
5.7,181.94598,180.9387,[M+H]+,TRUE,,,,,,0,[],TRUE,762,0,0,0,0,0,0,0,0,0,0,0,0
4.32,181.9466,180.93932,[M+H]+,TRUE,,,,,,0,[],TRUE,704,810,0,0,0,0,0,0,1006,0,1054,0,0
1.38,181.94934,180.94206,[M+H]+,TRUE,,,,,,1418,[],TRUE,1418,1150,1060,1362,1222,1410,1372,1846,1662,1664,1432,1630,1884
0.56,181.95004,180.94276,[M+H]+,TRUE,,,,,,1532,[],TRUE,1502,0,1458,1404,1558,1532,1804,1830,1372,1860,1972,1594,1294
0.22,181.95025,180.94297,[M+H]+,FALSE,,,,,,934,[],TRUE,346,934,1002,810,808,178,1318,684,970,1582,940,1008,914
0.06,181.95062,180.94335,[M+H]+,TRUE,,,,,,2252,[],TRUE,2092,2690,2420,2068,2432,1858,2180,2252,2234,2292,2152,2408,2734
1,181.95062,180.94334,[M+H]+,TRUE,,,,,,1282,[],TRUE,1124,1240,1254,1248,1282,1116,1354,1372,1282,1472,2080,1618,1332
2.47,181.95062,180.94335,[M+H]+,TRUE,,,,,,1176,[],TRUE,958,0,1284,1122,902,1230,2318,0,1410,2176,1090,1176,1684
0.8,181.95064,180.94336,[M+H]+,TRUE,,,,,,2100,[],TRUE,1146,1848,2166,2336,2424,2360,1862,2440,2100,1686,1812,2046,2234
2.27,181.95067,180.94339,[M+H]+,TRUE,,,,,,1342,[],TRUE,1022,1006,1342,982,1144,1336,1302,1758,1472,1396,1966,1422,2326
19.52,182.19023,181.18295,[M+H]+,FALSE,,C12H23N,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,550,[],TRUE,0,550,0,0,798,690,582,218,762,0,0,662,572
15.54,182.96176,181.95449,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,0,0,0,722,0,0,0,0,0,0
19.76,182.96177,181.95449,[M+H]+,TRUE,,,,,,898,[],TRUE,0,476,748,880,898,1304,1186,838,970,932,692,970,1432
15.31,182.96178,181.95451,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,0,0,0,0,0,692,0,0,0,750
0.09,183.00601,181.99873,[M+H]+,FALSE,,C6H2N2O5,"SmartFormula - mzdev: 0.0024 mSigma: 12.71, ",20200,,1214,[],TRUE,1124,1082,1084,1502,1420,1170,1158,1286,1380,1088,1214,1570,1386
5.55,183.06285,182.05557,[M+H]+,TRUE,,C9H10O4,"SmartFormula - mzdev: -0.0023 mSigma: Infinity, ",20000,,436,[],TRUE,0,344,270,376,324,436,1178,976,730,212,986,1584,950
15.13,183.21099,182.20372,[M+H]+,FALSE,,C13H26,"SmartFormula - mzdev: 0.0003 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,498,0,0,730,454,0,0,0,0,0,0
0.24,183.98932,182.98205,[M+H]+,FALSE,,,,,,1024,[],TRUE,398,798,984,886,1016,1120,1090,1072,934,1118,1024,1112,1052
4.47,184.11127,366.208,[M+H+H]2+,TRUE,,,,,,232,[],TRUE,0,1768,294,188,378,0,262,96,214,0,296,248,232
4.44,184.1123,183.10502,[M+H]+,TRUE,,C13H13N,"SmartFormula - mzdev: 0.0004 mSigma: 25.56, ",20100,,0,[],TRUE,0,0,0,0,0,1672,0,0,0,1434,0,0,0
6.48,184.1693,183.16202,[M+H]+,FALSE,,C11H21NO,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,0,[],TRUE,32,0,842,0,0,0,756,156,0,0,964,272,0
19.97,184.88428,183.877,[M+H]+,TRUE,,,,,,828,[],TRUE,810,806,786,772,958,632,1022,796,960,1410,968,1040,828
17.79,184.88816,183.88089,[M+H]+,TRUE,,,,,,0,[],TRUE,0,738,0,0,0,0,0,0,0,0,0,0,0
18.01,184.88873,183.88145,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,774,0,0,0,0,0,0,0,0,0
17.54,184.88882,183.88154,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,0,0,0,0,0,0,664,840,798,0
17.02,184.88886,183.88158,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,0,0,0,0,0,0,0,0,742,838
16.75,184.88889,183.88162,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,638,0,0,0,0,0,740,0,0,806,0
1.47,184.96099,183.95372,[M+H]+,FALSE,,,,,,508,[],TRUE,348,350,508,592,366,560,756,678,598,0,822,0,0
1.18,184.9611,183.95382,[M+H]+,FALSE,,,,,,0,[],TRUE,434,0,470,672,382,0,484,0,0,0,0,0,720
0.05,184.96117,183.9539,[M+H]+,FALSE,,,,,,756,[],TRUE,460,512,756,1044,784,676,740,760,872,658,780,1006,740
1.74,184.96117,183.95389,[M+H]+,FALSE,,,,,,0,[],TRUE,368,344,0,478,610,416,0,0,0,700,0,0,0
0.79,184.96124,183.95397,[M+H]+,FALSE,,,,,,690,[],TRUE,206,626,448,690,618,588,850,938,972,828,764,814,636
0.39,184.96135,183.95408,[M+H]+,FALSE,,,,,,462,[],TRUE,308,488,456,462,442,412,646,1062,432,534,590,334,584
0.18,184.96881,183.96153,[M+H]+,FALSE,,,,,,1072,[],TRUE,1048,818,704,984,962,1072,1146,968,1226,1304,1250,1082,1130
19.79,184.98485,183.97757,[M+H]+,TRUE,,,,,,5626,[],TRUE,4864,5070,3834,4294,5394,6202,6260,4862,6606,6296,6334,5626,6168
10.32,185.03929,184.03202,[M+H]+,TRUE,,C15H4,"SmartFormula - mzdev: 0.0007 mSigma: Infinity, ",20000,,532,[],TRUE,1010,560,684,0,596,0,0,532,830,0,0,0,550
0.83,185.04056,184.03328,[M+H]+,TRUE,,C15H4,"SmartFormula - mzdev: 0.0020 mSigma: Infinity, ",20000,,342,[],TRUE,796,462,504,390,240,358,342,330,176,218,240,326,388
0.07,185.04177,184.03449,[M+H]+,FALSE,,C8H8O5,"SmartFormula - mzdev: -0.0027 mSigma: Infinity, ",20000,,852,[],TRUE,520,818,838,736,1044,806,872,926,784,966,852,1150,902
9.82,185.04191,184.03463,[M+H]+,TRUE,,C8H8O5,"SmartFormula - mzdev: -0.0025 mSigma: Infinity, ",20000,,0,[],TRUE,0,634,532,706,0,0,622,0,596,0,0,0,0
11.75,185.04194,184.03466,[M+H]+,TRUE,,C8H8O5,"SmartFormula - mzdev: -0.0025 mSigma: Infinity, ",20000,,0,[],TRUE,0,552,554,0,0,0,702,0,0,0,0,0,0
