"mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","G1","G10","G11","G12","G13","G14","G15","G17","G18","G19","G2","G21","G22","G23","G4","G5","G6","G7","G8","G9","NP"
"FT5275",812.528800782474,812.52769764201,812.53768825895,968.692138671875,963.173706054688,972.83251953125,17,1,0,2,0,0,1,0,2,1,0,0,0,0,0,0,1,2,2,5,0,0
"FT5276",812.914859348512,812.912248120757,812.944991842949,1107.12060546875,1095.85107421875,1110.88171386719,30,2,0,0,0,1,3,0,3,3,2,1,0,5,1,0,2,3,2,0,1,1
"FT5277",813.066219097893,813.043560037951,813.067300772219,1022.75051879883,1008.99987792969,1039.24011230469,98,5,4,5,5,2,4,5,5,5,5,5,3,5,3,3,5,5,5,5,5,5
"FT5278",813.030657488114,813.030281107694,813.032341241007,968.700836181641,963.926879882812,972.83251953125,14,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,2,5,0,0
"FT5279",813.048492912169,813.047473875958,813.244360507915,995.527221679688,987.025512695312,1000.73461914062,41,3,0,3,3,0,2,2,2,2,1,2,1,4,0,2,2,3,3,5,0,0
"FT5280",813.258817357433,813.251810587211,813.26227686505,1109.34222412109,1096.58813476562,1115.36987304688,80,3,4,4,3,2,5,2,5,5,5,3,0,5,3,3,5,4,5,5,4,5
"FT5281",813.48190007132,813.481025367068,813.48301806484,847.226226806641,839.905029296875,851.721740722656,100,5,5,5,4,5,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,4
"FT5282",813.481900194941,813.48072884649,813.482941355343,874.31982421875,867.007385253906,878.841613769531,77,4,3,3,2,5,3,4,5,5,4,3,4,4,3,3,5,4,4,4,3,2
"FT5283",813.481805508139,813.480030561967,813.482785122523,910.373596191406,904.440490722656,915.313781738281,76,4,4,3,3,4,2,2,5,4,2,2,3,5,3,5,4,5,5,5,3,3
"FT5284",813.568845604417,813.545294493393,813.570643461189,1022.97982788086,1009.37933349609,1039.24011230469,90,5,4,4,5,2,4,4,4,5,4,5,0,5,3,3,5,4,5,5,3,5
"FT5285",813.595203942462,813.589090262092,813.597004309234,1109.57543945312,1096.9765625,1115.36987304688,79,4,4,4,3,2,5,2,4,5,5,3,0,4,3,3,4,4,5,5,5,5
"FT5286",813.554090684684,813.532632606913,813.555470753698,959.093872070312,952.701843261719,965.805297851562,47,2,0,4,3,1,3,3,4,5,0,2,0,2,0,2,2,3,3,5,2,0
"FT5287",813.531088458482,813.530099461394,813.584920685825,926.054565429688,916.781188964844,937.264709472656,156,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4
"FT5288",813.590236316878,813.588758592291,813.591346864342,889.121765136719,883.585388183594,893.305419921875,28,0,0,5,2,0,2,2,3,3,0,1,0,0,0,0,0,3,2,4,1,0
"FT5289",813.930107413441,813.927827386919,813.931477597919,1109.43859863281,1096.9765625,1115.36987304688,68,2,3,4,2,2,5,2,3,5,4,3,0,4,2,3,4,2,5,5,3,5
"FT5290",814.056076303205,814.034305698195,814.05730773376,958.681762695312,950.214599609375,964.299682617188,51,2,0,4,1,0,3,3,5,5,1,3,0,3,0,2,4,4,3,5,2,0
"FT5291",814.264654901332,814.199486310224,814.265988808034,1109.13293457031,1101.69799804688,1111.23181152344,31,0,0,1,1,1,3,1,2,1,3,2,0,4,1,0,2,2,2,3,2,0
"FT5292",814.581401080463,814.554700060473,814.582570336734,1064.14050292969,1055.63818359375,1069.58703613281,95,5,5,4,2,4,5,4,4,4,5,5,4,5,4,4,5,5,5,5,5,5
"FT5293",814.534604261852,814.53357117663,814.535475216354,926.834808349609,918.166687011719,932.65087890625,98,5,4,3,4,5,2,2,5,3,4,4,5,5,4,5,5,5,5,4,3,3
"FT5294",815.083340501244,815.082388967778,815.085520769128,1064.00048828125,1055.99963378906,1069.43530273438,95,5,5,4,3,4,4,5,5,4,5,5,4,5,4,4,5,5,4,5,5,5
"FT5295",815.489401575504,815.488447972046,815.49045758786,894.744567871094,887.398620605469,899.287231445312,85,5,4,4,3,5,3,3,5,4,4,1,4,5,4,5,5,5,5,5,3,3
"FT5296",815.510290018916,815.509378369639,815.511310574238,826.444763183594,819.443237304688,830.885986328125,103,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT5297",815.589135889982,815.559813557719,815.590077370864,1066.52209472656,1058.60107421875,1075.89001464844,109,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
"FT5298",815.570853105016,815.542396230346,815.571828635544,1035.48107910156,1026.21838378906,1041.05041503906,105,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
"FT5299",815.553474120837,815.552283872285,815.569380664188,1007.31271362305,999.779357910156,1012.65802001953,56,3,0,4,5,3,2,2,3,2,0,3,0,3,1,2,3,3,5,5,4,3
"FT5300",815.538329700547,815.536297365349,815.561778148669,927.593017578125,919.377563476562,940.174560546875,27,2,1,1,2,1,3,2,2,2,0,1,0,4,1,1,0,1,2,0,0,0
"FT5301",816.072782169504,816.044356347382,816.074018436309,1035.45861816406,1027.34594726562,1040.76110839844,106,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"FT5302",816.091021939836,816.061462230711,816.092171353908,1066.33825683594,1058.60107421875,1074.05810546875,108,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
"FT5303",816.055214020423,816.054030861956,816.068479801904,1007.28915405273,999.245239257812,1011.96252441406,64,5,0,5,5,3,3,4,3,2,0,4,0,3,1,3,3,4,5,5,4,2
"FT5304",816.59255495826,816.564920040219,816.594465070748,1066.27844238281,1058.60107421875,1074.42749023438,107,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
"FT5305",816.578660139441,816.556884071709,816.579444693991,1000.73419189453,991.807800292969,1011.28149414062,97,5,4,5,5,4,5,5,5,5,5,5,1,5,3,4,5,5,5,5,5,5
"FT5306",816.574510223377,816.573622385728,816.615895179182,1035.43615722656,1026.55993652344,1040.76110839844,97,5,5,5,5,5,5,5,3,4,5,4,3,3,5,4,4,5,5,5,4,5
"FT5307",816.513742342015,816.512493746861,816.514696504831,826.063018798828,819.443237304688,830.116516113281,80,4,4,5,4,4,3,3,4,5,4,4,4,4,5,3,3,4,3,4,3,3
"FT5308",816.560526372652,816.559641096965,816.561405878625,976.517150878906,969.138549804688,981.739501953125,39,1,0,4,0,1,3,0,3,1,0,1,0,3,0,2,5,4,4,4,1,2
"FT5309",816.542527448463,816.54156083573,816.543320983881,949.496643066406,944.212707519531,953.961853027344,20,0,0,2,0,0,3,0,2,1,0,1,0,1,0,0,1,1,2,5,1,0
"FT5310",817.094187960443,816.950189886817,817.095315900414,1042.6025390625,1026.55993652344,1048.50024414062,127,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
"FT5311",817.094081286384,817.066628633228,817.097188657931,1066.27844238281,1058.60107421875,1071.81469726562,99,5,5,5,5,4,5,4,4,5,5,5,4,5,3,4,5,5,5,5,5,5
"FT5312",817.080663860413,817.074495726038,817.081639550557,1000.33062744141,989.134704589844,1007.48297119141,96,5,4,5,5,3,5,4,5,5,5,5,1,5,3,4,5,5,5,5,5,5
"FT5313",817.076340211998,817.075793025384,817.077144947026,1015.86331176758,1011.56164550781,1020.92999267578,32,4,1,3,3,1,0,1,0,0,2,2,2,1,1,1,1,0,4,4,1,0
"FT5314",817.062684499323,817.058361602142,817.063490650422,977.209533691406,968.763244628906,986.191101074219,27,1,0,1,0,0,2,1,3,1,0,0,0,3,0,1,4,2,3,4,0,0
"FT5315",817.044311452697,817.043456762102,817.045172712095,949.100341796875,943.840881347656,952.066040039062,17,0,0,1,0,0,2,0,2,1,0,1,0,1,0,0,1,1,2,5,0,0
"FT5316",817.270935063831,817.196107447851,817.274926412757,1108.05737304688,1097.73767089844,1114.98315429688,29,1,1,3,2,1,1,2,0,0,1,0,2,0,2,4,0,1,2,1,2,0
"FT5317",817.595961275364,817.584342382745,817.597296843278,1043.40173339844,1035.18835449219,1048.50024414062,105,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
"FT5318",817.585745080527,817.584999411266,817.586592470622,760.896606445312,754.245849609375,765.154235839844,85,5,5,0,0,5,4,5,5,5,5,5,5,5,5,5,5,5,0,1,5,5
"FT5319",817.582512443421,817.561332026187,817.5836787207,1000.04187011719,976.157958984375,1009.70825195312,95,4,4,5,4,2,5,4,5,5,5,4,0,5,2,3,5,5,4,5,5,5
"FT5320",817.513077689918,817.512210151699,817.514181921996,708.270904541016,701.507629394531,712.30712890625,80,5,5,4,5,1,5,5,4,5,5,3,3,3,1,3,5,4,5,4,5,0
"FT5321",817.595340870843,817.58361264484,817.607235708384,1066.24621582031,1055.28979492188,1071.0830078125,67,4,2,3,1,2,2,3,2,1,3,5,2,4,4,3,4,4,4,5,5,4
"FT5322",817.568687458664,817.546375918624,817.574294560863,938.147247314453,930.487976074219,949.845886230469,60,2,1,4,3,2,4,2,4,5,2,2,0,4,0,2,4,4,5,5,4,0
"FT5323",817.578486816592,817.577997018959,817.583137126466,1016.11486816406,1011.63842773438,1022.82348632812,37,2,0,3,4,2,0,1,1,1,2,2,0,1,2,2,1,0,5,5,2,1
"FT5324",817.607251454955,817.530565735153,817.609706337874,1108.76385498047,1097.73767089844,1114.98315429688,32,2,1,2,2,2,1,2,0,0,1,1,2,0,3,4,0,2,2,2,2,0
"FT5325",817.942040502491,817.885664656745,817.944201684195,1108.05737304688,1097.73767089844,1114.98315429688,25,1,0,1,2,1,2,1,1,0,1,0,1,2,2,4,0,1,2,1,2,0
"FT5326",818.084021900558,818.083102650745,818.085254259247,1001.03692626953,991.439819335938,1005.20965576172,63,3,1,4,2,2,5,2,5,4,4,3,0,4,0,1,5,5,4,5,4,0
"FT5327",818.070290102834,818.069444820563,818.070898379438,937.541412353516,930.846374511719,941.623718261719,56,2,1,5,2,2,4,3,5,5,3,3,0,2,0,1,5,4,3,4,2,0
"FT5328",818.083877494471,818.065036894714,818.084796940395,979.440307617188,972.125244140625,988.066589355469,57,3,1,5,3,2,3,3,4,2,3,2,0,4,0,2,2,3,5,4,3,2
"FT5329",818.097869441868,818.097020570675,818.099088604406,1043.54986572266,1035.18835449219,1048.87243652344,104,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
"FT5330",818.270467035521,818.269376791854,818.27122853141,1032.16839599609,1026.27575683594,1036.26867675781,24,0,1,2,2,0,4,1,0,3,3,0,0,0,0,0,3,1,1,2,1,0
"FT5331",818.599047612963,818.567186673684,818.605180825547,1042.70794677734,1019.19158935547,1048.50024414062,102,5,4,5,3,3,4,5,5,4,5,5,1,5,3,3,5,5,4,5,4,5
"FT5332",818.589307398629,818.544665751099,818.590152546476,760.515167236328,751.976989746094,765.367553710938,74,5,3,0,0,5,4,5,2,2,3,5,3,5,4,4,4,5,0,1,5,5
"FT5333",818.586029025259,818.585229899181,818.587011134989,979.315856933594,972.125244140625,988.04150390625,56,1,0,5,3,1,5,2,5,5,2,2,1,2,0,2,5,3,3,5,3,1
"FT5334",818.516931345355,818.515768208327,818.517516131081,707.96630859375,701.881774902344,711.542358398438,37,3,1,3,4,0,1,3,1,2,1,1,1,0,0,1,2,2,2,4,5,0
"FT5335",818.572191682516,818.571200328991,818.573191289529,937.557495117188,930.846374511719,941.623718261719,34,1,0,2,2,0,3,2,4,5,1,1,0,1,0,1,1,4,2,3,1,0
"FT5336",819.087825598058,819.086999277261,819.088888160868,979.175964355469,971.392395019531,985.516296386719,57,1,0,4,3,1,5,3,5,5,4,2,0,3,0,1,4,4,4,5,2,1
"FT5337",819.073792005135,819.073186734427,819.074396369286,912.083801269531,907.521179199219,914.895874023438,12,0,0,0,0,0,1,0,3,4,0,1,0,0,0,0,0,1,1,0,1,0
"FT5338",819.572112173051,819.570840317066,819.573237741493,1043.44860839844,1035.18835449219,1048.87243652344,99,5,5,5,5,4,5,5,5,5,5,5,4,5,3,3,5,5,5,5,5,5
"FT5339",819.565174870374,819.564066377468,819.566133996022,884.450622558594,877.741027832031,889.303955078125,85,5,4,4,3,5,3,3,5,4,4,2,4,5,4,5,4,5,5,5,3,3
"FT5340",819.582823662651,819.535470896785,819.588999227898,981.878051757812,972.480346679688,990.652282714844,86,5,4,3,3,4,4,2,5,4,2,2,3,4,2,3,3,5,5,5,3,3
"FT5341",819.554910777043,819.553942864845,819.603560908624,1016.05532836914,1007.48297119141,1026.77453613281,56,3,2,3,4,0,2,3,1,1,2,3,0,4,1,1,1,3,4,5,1,2
"FT5342",819.592241950582,819.591351913056,819.592728275685,760.492004394531,757.800048828125,763.9482421875,12,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,3
"FT5343",820.056396438807,820.055381949714,820.057165401209,1014.20355224609,1007.48297119141,1019.81170654297,36,3,0,3,4,0,2,2,2,1,1,2,0,4,0,1,1,2,3,5,0,0
"FT5344",820.038802261616,820.037290410701,820.040108816177,986.190979003906,981.097839355469,991.381408691406,19,3,0,2,1,0,1,0,1,1,0,0,0,0,0,0,1,2,2,5,0,0
"FT5345",820.073945238599,820.072962992652,820.255917521923,1043.47180175781,1035.18835449219,1059.83764648438,101,5,5,5,5,4,4,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5
"FT5346",820.596772190367,820.595244965773,820.597933583709,845.073791503906,838.016540527344,849.72119140625,95,5,4,5,3,4,5,4,5,4,4,5,4,5,4,5,5,5,5,5,5,4
"FT5347",820.576134337386,820.575016347239,820.578265875282,1043.16357421875,1035.18835449219,1049.24475097656,89,5,4,5,5,3,4,5,4,4,4,5,3,5,2,3,5,4,4,5,5,5
"FT5348",820.562352853207,820.540412208631,820.584068273356,979.826049804688,971.768676757812,989.215759277344,75,3,2,5,5,2,4,3,5,5,2,4,0,5,1,3,5,5,4,5,3,2
"FT5349",820.524258091829,820.523570469068,820.524953138245,680.689208984375,675.121154785156,684.44384765625,23,2,0,3,4,0,1,2,1,1,0,1,0,0,0,0,1,2,1,3,1,0
"FT5350",821.063748316502,820.914392393628,821.064855841907,979.091125488281,966.477661132812,995.128295898438,67,3,1,5,5,2,4,3,5,5,2,3,0,4,0,2,5,4,4,4,2,1
"FT5351",821.083045311093,821.082693296794,821.083784959558,1082.82501220703,1077.71875,1085.48583984375,16,0,1,0,0,0,1,1,2,2,4,0,0,1,0,0,1,0,1,2,0,0
"FT5352",821.559547149292,821.558561836035,821.560391622499,890.842498779297,883.701110839844,895.6201171875,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT5353",821.589074278018,821.588063379703,821.59023832425,1086.43081787109,1076.92614746094,1092.05419921875,84,4,5,3,2,3,4,4,4,4,5,4,4,5,3,2,5,5,4,5,4,5
"FT5354",821.566554618405,821.561206050668,821.584082622176,978.380615234375,972.137084960938,994.759765625,36,2,0,3,3,2,3,2,4,3,0,1,0,2,0,1,2,2,1,2,1,1
"FT5355",822.090913419057,822.089920596555,822.230833135273,1086.672578125,1077.29699707031,1100.98718261719,86,5,5,3,3,4,4,4,4,3,5,4,4,5,3,2,5,4,4,5,5,5
"FT5356",822.590656190628,822.567832123507,822.592211152244,953.477233886719,941.544494628906,962.748474121094,189,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT5357",822.563130189342,822.562183108839,822.564453253685,890.928192138672,883.701110839844,895.6201171875,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT5358",822.578820482097,822.578023006817,822.579696968564,1056.95379638672,1048.9833984375,1063.06860351562,104,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
"FT5359",822.597140233663,822.565003511379,822.59805310235,1093.64343261719,1086.6181640625,1106.80920410156,106,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
"FT5360",822.561535500191,822.560039708165,822.579033345671,1026.15405273438,1017.62261962891,1030.63671875,37,3,0,3,4,2,1,1,2,3,2,1,0,0,1,1,2,1,3,5,2,0
"FT5361",822.576035917025,822.575275389726,822.576848731059,853.256286621094,847.674194335938,855.037353515625,25,0,1,1,0,1,2,2,4,4,0,0,1,2,0,0,1,0,1,1,1,3
"FT5362",823.080587152684,823.079833921011,823.093711886831,1056.94567871094,1048.9833984375,1069.97424316406,107,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
"FT5363",823.063325933755,823.062027334101,823.081469941457,1026.91613769531,1017.62261962891,1031.70788574219,47,4,0,4,3,4,2,2,3,1,1,3,0,2,1,1,2,2,5,5,2,0
"FT5364",823.098900901914,823.098088937775,823.09973221898,1093.54479980469,1082.90466308594,1099.05505371094,104,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
"FT5365",823.594061788165,823.549628196302,823.595458715238,956.117279052734,946.096618652344,973.894592285156,162,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT5366",823.60032094057,823.550179995694,823.601391446422,1094.02020263672,1085.13403320312,1106.54663085938,108,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
"FT5367",823.586431306891,823.585740349771,823.587475856181,1020.23254394531,1011.96826171875,1025.0283203125,100,5,5,5,5,3,5,5,5,5,5,5,4,5,3,5,5,5,5,5,5,5
"FT5368",823.565647917507,823.56201085209,823.567938890473,890.753051757812,883.701110839844,895.6201171875,91,5,4,5,3,5,5,4,5,5,4,4,3,5,4,4,5,5,5,5,3,3
"FT5369",823.56845382793,823.567491879673,823.569306722486,995.287231445312,987.001953125,1000.67651367188,83,5,1,5,3,3,5,4,5,5,3,4,0,5,3,3,5,5,5,5,4,5
"FT5370",823.582137921327,823.581212349777,823.583782289696,1057.56628417969,1049.71606445312,1063.06860351562,81,5,4,5,4,4,3,4,2,3,5,5,4,3,5,2,1,4,5,5,4,4
"FT5371",824.088404502417,824.065858114211,824.089729602689,1020.75625610352,1010.47180175781,1041.44323730469,118,5,5,5,5,4,5,5,5,5,5,5,2,5,3,5,5,5,5,5,5,5
"FT5372",824.102144325001,824.100974037602,824.103334073026,1066.27185058594,1058.60107421875,1072.40612792969,101,5,4,5,5,5,5,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5
"FT5373",824.070479666617,824.066373370811,824.07211507013,995.549133300781,987.001953125,1007.52227783203,89,5,1,5,4,3,5,3,5,5,3,3,0,5,3,3,5,5,5,5,4,5
"FT5374",824.101792499659,823.884541110907,824.103048691977,1094.25341796875,1088.00415039062,1106.54663085938,85,4,4,5,3,3,4,4,2,4,3,5,4,3,3,4,3,4,5,5,5,4
"FT5375",824.052436054852,824.051279918114,824.05417009495,968.33349609375,960.916015625,972.802978515625,33,1,0,5,2,0,3,1,2,2,0,1,0,1,0,1,2,2,3,5,2,0
"FT5376",824.570513017388,824.569403039333,824.571149310886,859.686004638672,852.58203125,864.234619140625,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT5377",824.604051661747,824.603295277742,824.605364841777,1066.25811767578,1057.85778808594,1072.03479003906,104,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
"FT5378",824.576352281442,824.553761196005,824.598313131708,958.376708984375,950.835083007812,970.654296875,105,5,4,5,5,5,5,4,5,5,5,5,4,5,4,4,5,5,5,5,5,4
"FT5379",824.59023687264,824.568945801444,824.591669342891,1020.23254394531,1006.68829345703,1030.35900878906,102,5,5,5,5,4,5,4,5,5,5,5,1,5,3,5,5,5,5,5,5,5
"FT5380",824.572120789144,824.567813284652,824.572690056193,996.800354003906,991.123352050781,1005.64556884766,33,2,0,1,2,0,2,0,2,2,2,1,0,1,1,1,4,0,3,3,2,3
"FT5381",824.585944007853,824.585103853267,824.586476645856,1035.13024902344,1031.08740234375,1040.76110839844,29,3,2,2,3,1,0,1,0,0,1,1,2,1,4,2,1,1,2,2,0,0
"FT5382",825.10568801374,825.104735848499,825.107077383621,1066.25213623047,1058.60107421875,1072.03479003906,104,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
"FT5383",825.091982124785,825.088281717389,825.093867889467,1020.38269042969,1012.70129394531,1030.35900878906,86,5,3,5,3,2,5,4,5,5,5,3,0,5,3,4,5,4,5,5,4,5
"FT5384",825.078109404204,825.07728176037,825.07877328315,958.390747070312,950.835083007812,962.818115234375,77,4,1,5,5,2,5,3,5,5,5,3,0,4,0,3,5,5,5,5,4,3
"FT5385",825.091673893561,825.090803580155,825.092693550262,999.603515625,991.439819335938,1004.82922363281,65,3,3,4,3,2,3,3,3,3,3,1,0,5,3,3,4,5,3,5,2,4
"FT5386",825.573833754659,825.572842931773,825.57461715733,859.593231201172,852.58203125,864.337219238281,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT5387",825.593840393147,825.592752164032,825.594879488565,999.266204833984,991.807800292969,1005.20965576172,80,4,3,5,5,2,5,4,5,5,5,3,0,4,1,3,5,4,4,5,4,4
"FT5388",825.607070875348,825.573924996592,825.608470576593,1066.26647949219,1057.85778808594,1072.76733398438,62,4,5,4,2,2,1,4,1,1,1,4,2,3,2,2,2,3,4,5,3,4
"FT5389",825.579807484619,825.576561537883,825.581937242761,958.175842285156,949.730773925781,970.277221679688,54,3,0,3,2,2,4,3,5,5,2,3,0,2,0,1,4,4,3,5,2,0
"FT5390",825.607158903058,825.603574635176,825.608437968269,1043.73876953125,1036.31787109375,1048.50024414062,37,2,4,2,1,2,1,3,1,0,3,2,2,1,2,1,1,1,0,3,2,3
"FT5391",825.56565492388,825.564836615449,825.566083459398,889.395080566406,885.04638671875,891.453674316406,16,0,0,0,0,0,2,1,3,4,0,1,0,0,0,1,1,0,1,1,1,0
"FT5392",826.095574650383,826.073042516608,826.09749424118,999.275085449219,977.626525878906,1019.81396484375,77,2,2,5,5,3,4,4,5,5,5,3,0,5,0,2,4,4,5,5,4,2
"FT5393",826.109315360409,826.108489134735,826.110387554389,1043.53973388672,1036.68908691406,1048.50024414062,36,2,3,3,1,3,0,4,1,0,1,3,2,2,3,2,1,0,0,3,0,2
"FT5394",826.081475298879,826.080791575598,826.08221184168,933.575561523438,927.920959472656,937.515380859375,28,0,0,3,1,0,2,1,3,4,0,1,0,1,0,0,1,3,3,4,1,0
"FT5395",826.576787111033,826.57576912778,826.578000195131,859.774749755859,852.58203125,864.234619140625,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT5396",826.580327724794,826.579525612064,826.58093122982,1066.154296875,1058.60107421875,1072.40612792969,73,5,4,3,5,2,3,4,2,4,4,5,2,5,1,1,4,4,4,5,4,2
"FT5397",826.607189454611,826.561429068021,826.611556359346,1039.60864257812,1022.46264648438,1048.87243652344,72,4,4,2,4,3,2,5,1,1,2,3,2,3,4,1,1,3,2,5,0,3
"FT5398",826.583596208928,826.582901746892,826.584222370745,933.756622314453,928.296081542969,939.062072753906,30,0,0,3,2,0,4,1,3,4,0,1,0,1,0,0,2,2,2,4,1,0
"FT5399",826.545461292583,826.543564002096,826.598048963189,1004.41586303711,994.749755859375,1013.83746337891,22,2,0,2,1,0,1,1,2,1,0,0,0,1,0,1,1,1,2,4,0,0
"FT5400",827.081894319783,827.081292470337,827.083077285513,1066.2099609375,1058.60107421875,1072.03479003906,91,5,5,5,5,2,3,5,4,4,4,5,4,5,3,3,5,4,5,5,5,5
"FT5401",827.085013591449,827.084338911912,827.0861464924,933.792633056641,926.019897460938,939.813415527344,32,1,0,4,1,0,2,2,4,5,0,1,0,1,0,0,1,3,3,3,1,0
"FT5402",827.546562089206,827.5363384438,827.547820174588,955.335205078125,943.449462890625,961.480285644531,94,5,4,3,2,5,2,2,5,3,3,2,5,5,4,5,4,4,5,5,3,3
"FT5403",827.569797980081,827.568560353482,827.58583601251,999.3232421875,986.558959960938,1005.97039794922,77,3,4,4,5,1,5,4,5,5,3,3,0,5,3,4,5,5,4,5,3,1
"FT5404",827.584684970009,827.583636745922,827.590768392993,1065.5244140625,1058.60107421875,1075.12097167969,59,4,2,3,5,2,1,3,2,3,5,3,2,4,1,3,3,2,2,3,4,2
"FT5405",827.934754757435,827.930548369335,827.937339232517,1108.85064697266,1096.58813476562,1112.73828125,46,2,1,1,1,1,3,1,4,4,4,3,0,4,2,0,2,2,2,4,2,3
"FT5406",828.071677703493,828.04855059392,828.072962094053,998.903594970703,986.111938476562,1003.28649902344,68,3,2,4,5,1,4,4,5,5,3,3,0,5,1,2,4,3,4,5,2,1
"FT5407",828.270693097599,828.269137252047,828.272410963235,1109.02996826172,1096.58813476562,1113.26330566406,54,2,2,1,1,1,4,2,3,3,4,3,0,4,2,2,3,2,4,4,2,5
"FT5408",828.550014193949,828.549058224826,828.550942172915,955.406524658203,947.866760253906,959.150207519531,48,4,3,2,2,2,1,1,2,0,3,1,2,4,3,2,2,4,2,4,2,2
"FT5409",828.573836889459,828.568946872965,828.575381351486,999.839538574219,991.439819335938,1014.98352050781,48,2,0,4,3,0,4,3,3,4,1,1,0,5,0,2,3,3,2,4,1,0
"FT5410",828.586185636403,828.584107402428,828.587612330639,1041.88012695312,1035.18835449219,1047.0458984375,39,3,3,2,3,1,1,3,2,1,1,2,3,2,1,1,1,2,1,4,1,1
"FT5411",828.60556314603,828.604878728851,828.606972427865,1109.01989746094,1102.07006835938,1111.23181152344,31,1,0,1,0,1,3,1,2,2,3,1,0,4,1,0,2,2,2,2,2,1
"FT5412",828.559619283277,828.55870668345,828.560703971985,934.317687988281,926.019897460938,938.929565429688,26,1,0,2,1,0,2,2,4,3,0,1,0,2,0,0,1,2,2,2,1,0
"FT5413",829.061358051361,829.060179156903,829.061925501945,934.242553710938,926.019897460938,941.739074707031,25,1,0,2,0,0,2,2,4,4,0,1,0,0,0,0,1,2,2,3,1,0
"FT5414",829.525846854744,829.524971357848,829.526608254849,859.686004638672,852.58203125,864.234619140625,104,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
"FT5415",829.505068881195,829.503761640278,829.564157687725,927.543762207031,919.377563476562,939.122741699219,70,4,3,2,2,3,4,1,4,4,2,2,2,5,2,3,4,4,4,5,2,3
"FT5416",829.586506742317,829.585888807861,829.59084351906,1040.50677490234,1035.47802734375,1043.79235839844,32,1,2,1,0,0,2,1,3,4,3,1,1,2,0,1,3,2,1,1,1,2
